,zipcode,2018-04-01,minimum,min_roi,expected,expected_roi,maximum,max_roi
0,94582.0,1240245.6096509686,1270744.9947281214,0.024591407411420744,1576341.7097269741,0.27099156607423114,1871471.5576881375,0.5089523745339516
0,98056.0,576880.351969409,695574.5239710099,0.2057518020788737,904318.4242106198,0.5676013598372202,1125226.4443995904,0.9505369537343147
0,95973.0,345127.5965923123,391975.5955442209,0.13574109811696278,442640.4810549751,0.28254154528781883,497487.36216748913,0.4414592373357914
0,46112.0,185219.89129514448,227782.35860441983,0.22979425704042145,241767.83032606373,0.30530165327011854,254839.45970671243,0.3758752255211642
0,30092.0,371060.1665011972,363383.99672935705,-0.02068712964859673,507419.9785857376,0.3674870665054273,672815.4485705008,0.8132246716607077
0,58701.0,232333.52339205847,186055.35332264582,-0.19918851741132124,213114.5414442281,-0.08272151890624373,235849.85624596468,0.015134849257084868
0,27217.0,90744.93624255453,100918.44458017452,0.11211103075136836,122617.57724266469,0.3512332733907812,142337.82786622882,0.5685484365295084
0,92262.0,531343.3317200236,557344.9605596868,0.04893564534910534,689950.8251493541,0.29850283980397097,841901.867768573,0.5844780907351057
0,11102.0,1095574.1062985116,1513212.364061346,0.38120493662802973,1694298.2671775245,0.5464935301381413,1880432.4766256118,0.7163900331478348
0,91913.0,619203.0238981332,468765.4877824652,-0.24295349071230782,795874.9130811944,0.28532142506482006,1068703.066632934,0.7259332163867941
0,78218.0,131362.5825003606,176736.5664419522,0.345410261262693,197794.88074378835,0.5057170541180964,218926.66539831655,0.6665831413425174
0,22015.0,535656.9153797429,491874.16469219624,-0.0817365545565817,629584.1185022575,0.17534955757254977,761649.993344767,0.4218989272355628
0,44095.0,119034.29417935474,133305.5909960317,0.11989231267397375,144688.88776455898,0.21552270933407836,156871.08064081988,0.31786458450750865
0,60047.0,422368.42337959487,352630.15035929705,-0.16511242119447453,446401.34109087323,0.05690036560730128,540686.4144836996,0.28012982163150224
0,92821.0,716237.4263600843,508298.1192920757,-0.2903217556289335,874516.0275977687,0.2209862196702783,1205516.5687568618,0.6831242328166124
0,95691.0,394207.13059621427,365929.7294894153,-0.07173234300463088,523440.5681877159,0.3278313038022522,702237.637943166,0.7813925305741536
0,8901.0,235065.37806863463,259584.57010026107,0.10430796841748131,334565.87538820907,0.42328861075629004,419386.7041868679,0.7841279206349774
0,60030.0,207044.8382049043,182944.47229916358,-0.11640167470337767,248080.05675089764,0.19819483983166172,318196.0695941378,0.5368461843962097
0,92373.0,500041.9403766304,334686.5475264897,-0.3306830477571449,623467.041344097,0.24682949769073992,919451.7197465396,0.8387492038248047
0,94303.0,2634985.22114804,3190833.40458675,0.21094926035165074,3517913.3678497057,0.33507897487067556,3878886.797957656,0.47207155729991485
0,96701.0,877878.9345029785,910871.6406138379,0.037582296161985725,1043659.6549154775,0.18884234932275457,1188799.2384394172,0.35417218903022196
0,99352.0,306544.78760822123,403784.3659755775,0.3172116516025484,427110.15576870466,0.3933042512357825,451403.6263777166,0.47255358637717837
0,91604.0,1681255.9882936121,1996555.2683316374,0.1875379372525166,2323855.503341785,0.38221396356207377,2646843.355101496,0.5743250126876307
0,98366.0,304808.76368621294,370469.63474805414,0.21541661160843834,447040.816493639,0.4666271766183457,513694.97025785915,0.6853024960485888
0,8096.0,167929.78884946785,103809.42023776789,-0.381828435866,183784.35220780762,0.09441185787800753,266179.0812956053,0.5850617279951923
0,89431.0,247111.22507044955,284726.18485636223,0.15221874188511242,377211.01538182143,0.5264827215934096,471994.9285360501,0.9100505385843475
0,21244.0,203189.71974405198,212766.0400003191,0.04712994470551924,285768.2368835141,0.40641090131667185,365572.2993774978,0.7991672995956248
0,33010.0,294231.20558441634,291743.9496977959,-0.00845340616295313,485502.1552879982,0.6500702375319782,678535.9676414214,1.306131894792329
0,43402.0,159233.08674054476,172854.30302537876,0.08554262536547116,185832.2209363127,0.16704527143349734,198321.23959052222,0.2454775803829508
0,2909.0,165126.4249118506,127805.33790383673,-0.226015230620641,246650.71316659657,0.4937083104552531,361424.9316179225,1.1887770646694609
0,34205.0,176903.23979027054,211149.18040237404,0.1935857175521722,306511.0632847439,0.7326481055300699,393712.2330003855,1.22557955109898
0,20016.0,1250475.0295153754,1468578.019094651,0.1744161094234741,1555485.5756753003,0.24391574318611745,1630495.0095907615,0.30390049469653446
0,28214.0,161897.16849561184,205187.6598873995,0.2673949877817723,238115.67271090447,0.470783429528346,273070.020290541,0.6866880553129776
0,33032.0,244077.9393823575,209038.22035604602,-0.14355954952332012,401957.45945059235,0.6468405971787172,603243.3792104239,1.471519469301238
0,91767.0,428464.5443110765,370382.4485826276,-0.1355586979124224,593478.6047754039,0.3851288575806235,824112.8859196187,0.9234097590144846
0,90403.0,2873779.202165518,3012888.719050815,0.0484064735316032,3784767.5997671005,0.31700013588904574,4548761.9994603265,0.5828502050653843
0,12020.0,256728.05197278323,270521.7388187123,0.053728787095659473,307447.50611820794,0.19756101351480546,343783.70184728224,0.33909675707634834
0,12901.0,138620.28988134285,140221.12687672797,0.011548359888407514,151822.45301322997,0.0952397599455895,164298.4178999355,0.18524076122314273
0,40207.0,297546.22650432994,339320.3157988919,0.1403952918016725,372638.3103777305,0.2523711517218916,405801.335946949,0.3638261883352896
0,68104.0,106806.53436125243,124754.44808338303,0.1680413453115636,148314.54606485827,0.3886280174882655,173461.21917301725,0.6240693531569731
0,55082.0,344363.1048075368,385148.75659792416,0.11843792561105605,421216.09077054757,0.22317427416030408,459071.67906987027,0.3331035545356801
0,47403.0,142249.08531295785,157905.01901805514,0.11005999561018728,171712.78035081053,0.20712748326662705,186872.92288925013,0.31370210555742234
0,92705.0,948705.7845667254,876966.2262950259,-0.07561834178597633,1179375.4367235699,0.24314139948265573,1509628.3749618593,0.5912503112345918
0,58503.0,336174.6766509928,309417.9297978899,-0.07959179769177271,352912.51783452654,0.049789119603766224,391877.960538391,0.16569744170596107
0,33707.0,210998.7610817072,270438.36057569314,0.28170591708341136,339404.522847793,0.6085616858971127,407934.52069880796,0.9333503126155291
0,59405.0,183521.4691159784,170376.4388040581,-0.07162666240216918,206119.3305876821,0.12313470233514068,237547.46533263387,0.29438515546381744
0,26508.0,221873.66754368038,209650.6653142697,-0.055089918351867245,232209.3897156304,0.046583816305804784,255508.22641862824,0.15159328841186714
0,83815.0,272757.20170028537,327090.79727616656,0.19920132351110106,392130.6702712457,0.4376546900570268,449856.88000697,0.6492942338559685
0,63146.0,238910.5599499868,255360.84270773534,0.06885540246187614,294038.35391433246,0.23074657719560834,331912.9131207531,0.3892768623966862
0,43221.0,343117.9437517513,455373.63561635785,0.32716357132818574,479621.11240536644,0.3978316236132969,501801.6830128122,0.4624757817267344
0,76210.0,248911.75284067894,301456.3298551778,0.21109721182242078,342343.6190701354,0.3753614088654924,374269.25038263365,0.5036222521087317
0,20707.0,306422.9905411228,214186.62428340674,-0.3010099408495189,363909.3861937436,0.1876047079597508,510759.5990561523,0.6668449000976869
0,89032.0,216742.4142572843,177888.03177194908,-0.17926524726818394,325863.8580448724,0.5034614206061919,461427.4682608023,1.1289209582812174
0,10304.0,514681.15805323113,667717.1958895993,0.2973414422537308,747826.4472622444,0.4529897501802468,827472.7486494862,0.6077385692131836
0,53066.0,298308.0772984348,315254.350398168,0.05680795925207132,355377.48383550835,0.19131029589916165,396678.76769381616,0.3297620744508667
0,75069.0,281238.9518033586,402832.71087811183,0.4323503493917556,438036.53539756936,0.5575244203862739,473942.3419406922,0.685194525515339
0,95991.0,265518.49429219455,292332.73507304426,0.10098822250528997,394574.62213953247,0.4860532528680123,502541.50898327556,0.8926798689595039
0,6106.0,138300.47471391322,142861.28293212483,0.032977531188132514,166538.16099839253,0.20417635111442287,188108.21925993482,0.36014152987582526
0,90505.0,963200.5569231957,876180.0086377651,-0.09034520138090986,1194972.0887351222,0.2406264512058496,1528483.323097198,0.586879608935979
0,98087.0,494766.3327197815,606246.1791514441,0.22531817356861455,753788.0722228787,0.5235233733047842,905015.6717837283,0.8291779612585277
0,18018.0,153829.29786668753,154007.2834658665,0.0011570331636904,188063.58725639715,0.22254726417186113,223605.4645954712,0.45359478133517517
0,90808.0,690196.9548189364,647460.0615689182,-0.06191985193737876,908017.5620074527,0.3155919562781301,1174715.7536259736,0.702000777349335
0,37919.0,286657.5125300766,330446.9595745994,0.15275876308990272,357281.0898895323,0.24636918368586536,386665.94676756376,0.34887777178696505
0,85614.0,190517.9649141239,136825.0431029255,-0.28182603060766753,224559.11007887378,0.1786768254641705,317612.27168627724,0.66709880524622
0,27560.0,317786.0597014405,342538.58764774963,0.07789054047733902,401858.3386368626,0.26455622066747625,460779.7137451304,0.44996830313460634
0,33573.0,196991.42121862265,160773.57497742513,-0.18385494158653065,253657.1369281602,0.28765575352974126,332835.71922348184,0.689594994363222
0,98198.0,400103.6703916203,470249.2450267578,0.17531849824441556,619466.5174195237,0.548265020446305,751306.2630729699,0.8777789824762005
0,21042.0,563520.1119460595,479751.7453666176,-0.14865195545578025,623386.0645671273,0.10623569833972166,777845.1879250627,0.38033261180129546
0,72023.0,138972.9652828153,138081.79248396467,-0.0064125623068994825,144125.34780355616,0.03707471097170271,150351.93651425696,0.08187902739417707
0,89506.0,277391.87516028585,286151.16619222617,0.031577316483689076,408433.3209826505,0.472405494020489,532080.3459289615,0.9181540397371357
0,33710.0,210228.0121156066,275249.84656856634,0.30929196256302677,339186.2739789226,0.6134209260010529,401121.74646813056,0.908031867073687
0,29605.0,146274.08120286145,220420.04294197494,0.5068974703473512,239752.8236493057,0.6390656613785355,259826.7509029703,0.776300686808809
0,58102.0,195688.58850531388,227421.97524202152,0.16216268398218803,239814.74179102236,0.2254917040525858,254827.0858526579,0.3022071843792677
0,18704.0,96245.99811614372,73680.91965910658,-0.23445212163322357,92671.81226530936,-0.03713594248896719,113674.62246341768,0.18108414571421633
0,18966.0,363631.3619703521,346815.17281187815,-0.04624515626857578,417196.5684093848,0.14730634384445643,484817.8639173011,0.3332674643086194
0,95833.0,307984.5115509186,229870.81144627227,-0.25362866369899234,446584.16682389623,0.4500215110657054,675803.6087291599,1.194277904840128
0,20814.0,899830.5079024375,922645.2685691175,0.025354508950649744,1033336.354335146,0.14836777066374338,1142844.8287331075,0.2700667722381985
0,43614.0,120795.16633883705,130056.24548472531,0.07666763022545477,146456.3460001797,0.2124354842921582,163414.13348575454,0.3528201370853612
0,83401.0,177198.77174843202,212663.68081684026,0.20014195763590029,244761.00123815198,0.3812793329382533,273252.472037764,0.5420675286942666
0,60103.0,276062.2557173951,242732.51034406092,-0.12073271402757006,316539.67193522555,0.14662423196044289,404315.53952417674,0.4645810180515025
0,8302.0,107499.37198220658,91607.1076182621,-0.14783588100007672,114612.05186072984,0.06616485052303903,138158.44616089753,0.2852023561939104
0,20120.0,457930.64557676157,338275.9854865655,-0.26129428385272524,505677.6632899869,0.10426691940018161,658425.9955859182,0.4378290729082646
0,29710.0,186636.548983953,210499.5981720417,0.12785839278532984,245636.25171463392,0.31612084048850325,277785.8836187939,0.4883788043181078
0,38301.0,45364.073969369034,41471.517934788906,-0.08580702071001117,47023.339746967926,0.036576648268391194,52104.50804821147,0.14858528983516225
0,60564.0,437926.61843120446,362044.1364917496,-0.17327670606388482,455840.19225452776,0.04090542357871633,546758.9695949593,0.24851732364117918
0,28405.0,193495.8743117088,198910.7189368169,0.027984289816873148,255435.37787161613,0.3201076187295187,318818.63615966303,0.6476766612918461
0,78418.0,214169.22242450385,201249.63975424608,-0.06032417974908612,248180.74192833347,0.15880675625938231,288888.41239065584,0.34887921392389154
0,95843.0,353748.3464071266,337271.7991833301,-0.04657702966287153,510450.4226757713,0.44297613786806894,683119.6203279633,0.9310892256207624
0,74014.0,157015.9274869744,166322.96383624128,0.05927447296732982,181218.21301720804,0.15413904765961653,196063.4983617185,0.24868541363730998
0,84123.0,318164.25871785637,359214.4595593159,0.12902203725485786,444597.2512195144,0.3973827638942219,519108.8131874257,0.6315748829844655
0,60137.0,392330.4023203101,340221.23725076974,-0.13281959481436495,426842.1728483247,0.08796608757288747,515437.10361256474,0.3137832310832406
0,80128.0,407826.7672195309,475993.6756268587,0.16714672475294876,549173.4096040078,0.346585005560439,624568.7940848743,0.5314561090313927
0,95129.0,1905224.7284861638,2464752.2532172366,0.2936805912526955,2613695.3007703987,0.37185669579628283,2758568.2030006233,0.4478964931304988
0,97527.0,285340.2021287924,328641.62577209994,0.1517536727045662,411323.0912356586,0.44151818834838424,495771.93190367793,0.7374766268648822
0,66048.0,126920.81425248641,132926.86270095067,0.04732122531546559,156462.29728999507,0.23275522782844058,178911.14262499058,0.4096280714767449
0,44121.0,90554.94183169302,80626.25077236538,-0.10964273024194833,118825.54467465487,0.312192822071556,158300.2630181791,0.7481129115228046
0,97526.0,264792.2950609786,307524.0306811258,0.16137831960067633,394288.90097873553,0.48904975081671215,480057.9544737521,0.8129604351335084
0,30269.0,326052.8826762704,237762.6031777285,-0.2707851523159298,397864.4764700288,0.22024523508064894,553700.3881907046,0.6981919731728293
0,77054.0,285549.200815464,276557.13268886553,-0.03149043352570826,314533.4204852022,0.1015034172288552,354991.59808973456,0.24318890431476864
0,89102.0,211160.87889091976,123466.52382726048,-0.41529641060529926,325763.68902826915,0.5427274727178524,516240.6646814703,1.4447741806764633
0,17011.0,191830.85559290648,195488.93461773446,0.01906929421506083,228477.4800340603,0.19103613090755017,261798.69554965332,0.36473715211503294
0,27534.0,118944.53899814971,126925.84148681494,0.0671010418459765,139693.87609206373,0.17444547911726144,152884.40379539737,0.2853419340065341
0,15401.0,93521.9787411415,104305.55249087565,0.1153052351424459,108837.01906818424,0.16375872851699463,113157.57766449502,0.20995705167554987
0,28348.0,128106.90208536205,127671.58447507626,-0.0033980808465395268,136940.9700791516,0.06895856390238134,146536.6277529486,0.14386208211721646
0,80916.0,207534.7518207237,279915.60539821355,0.34876498004543904,309370.7110903922,0.4906935266322925,337942.781304004,0.6283671931529408
0,13027.0,155908.69006570935,156081.86440219046,0.0011107420401526413,191273.57363442765,0.22683074018397179,225025.38431192708,0.4433152136490132
0,10583.0,1071001.3951884746,1120931.7887006484,0.04662028801875375,1304065.8857474502,0.21761361993180314,1489951.0842360328,0.3911756706664528
0,15001.0,135800.2704621829,159101.67812514544,0.1715858708061367,177909.41858808784,0.31008147467299274,194124.60805595075,0.42948616667158823
0,72120.0,137203.07576468328,135662.08724219658,-0.011231442982587717,145925.2921687731,0.06357158070602788,156821.56254881728,0.14298868064577233
0,29466.0,449985.2388581696,461505.1307076083,0.025600599430039662,569347.7426100741,0.2652587094963048,662506.233073588,0.4722843681599136
0,13501.0,101773.6897248949,119657.43478910686,0.17572071045624493,140794.7933261733,0.38341052296282657,159474.2443221355,0.56694961883775
0,47714.0,81141.04239347155,94681.26741840912,0.16687270246391345,102508.32071093378,0.26333502364743344,110350.44268886326,0.35998305461431734
0,77356.0,271426.60464078025,268598.4766442149,-0.010419494434999305,311343.28574151295,0.14706252231081204,356802.6560641368,0.3145456265657804
0,21403.0,429208.55122799275,327020.02767834935,-0.2380859450662751,486950.3130023465,0.13453078138623034,639277.546520377,0.48943338778168244
0,12590.0,269135.1126359176,230044.69097410858,-0.14524459955802954,318049.0795039558,0.18174502163234396,401705.99755879096,0.49258115607610614
0,71360.0,134394.0638218303,143674.56153005295,0.06905437222678266,160459.14725230663,0.19394519883729017,177521.2248168757,0.32090078809001726
0,28792.0,203833.18344918516,240741.5225538229,0.18107129800991822,291324.4280878209,0.42922964336887254,347442.74421884626,0.704544561094305
0,96707.0,674238.0341938091,698182.9050413786,0.0355139722667833,837195.1797462538,0.24169082325249355,980763.2575038334,0.4546246396149076
0,31406.0,141768.80014539204,128637.95941102732,-0.09262151277924548,163747.00283966132,0.15502848773305106,198145.5530807202,0.3976668553130911
0,80226.0,391038.0220915573,486882.8495074526,0.24510360118754473,564295.8732620699,0.44307162317311993,637884.5007715472,0.6312595316426635
0,80204.0,369108.2574897808,532694.5104197513,0.44319315434036205,605270.6070374682,0.6398186568725732,685119.8697116487,0.8561488555444119
0,1852.0,331405.2949451739,397152.81217670196,0.19839006266452386,456050.06541707175,0.3761097736610348,516093.19472720457,0.5572871121826359
0,98107.0,861413.8110512681,1140117.3212639038,0.3235419569980034,1378362.072605954,0.6001160591142636,1610015.2386808565,0.869038106918667
0,59715.0,438766.1992591395,589868.4982591928,0.34437998928630065,655095.8037957934,0.4930407239708263,724306.2062605008,0.6507794070817171
0,98374.0,337065.43478540133,377637.13039723615,0.12036741660462902,485557.6779650659,0.44054426190037776,597830.5418347075,0.7736334851876072
0,21784.0,382304.11662606057,361868.04902260925,-0.05345500274442572,465082.0971336414,0.2165239057275119,568252.8435175137,0.4863895490650271
0,89139.0,272784.0592009283,207923.52312052087,-0.23777245734374905,371866.20154235524,0.3632255588235991,522017.76292290457,0.9136666726496461
0,22980.0,171521.92616784526,157717.03496678514,-0.08048470250707856,199565.04677095023,0.16349583537012619,244489.56939230562,0.4254129186554075
0,49855.0,179900.1568134524,169236.35898880666,-0.05927620083012806,230271.13986388626,0.27999410307722017,298774.42031321116,0.6607790988366148
0,60202.0,356265.3756333574,295122.69816586876,-0.17162116121666635,396517.08584685216,0.11298238045708639,488131.7683831056,0.3701353029755425
0,80221.0,317094.6828136723,371357.9308676923,0.17112632596840346,477031.4881571647,0.5043818582018694,580189.3360500528,0.8297037682936402
0,33309.0,232272.20901226767,219969.74726251327,-0.05296570692667173,378192.2521711523,0.628228593422374,546438.0538497043,1.3525761268359218
0,98006.0,1114463.089817116,1528037.0334913975,0.37109703089597085,1773821.5413492692,0.5916377649082611,2053652.582302333,0.8427282169024893
0,33884.0,187343.85722405923,169014.7998254854,-0.09783644721616191,251467.39177704256,0.3422772195636655,333900.98286494974,0.7822894639433591
0,30180.0,151459.95605800487,161061.5120827192,0.06339336333253122,199301.00186567736,0.3158659691499628,240891.93853684716,0.590466185297138
0,85042.0,200249.95660669488,139937.74101238188,-0.3011846624904417,292946.34269885684,0.46290340164329846,434938.07943574846,1.171975898551617
0,85718.0,532171.3697934407,478059.0529199029,-0.10168212712108353,617216.2238752565,0.1598072705693008,769535.5115133855,0.44602952205428925
0,47630.0,187782.6272327333,210226.38857222415,0.11951990272068456,230038.58679054346,0.22502592588311768,250332.55971443024,0.33309754690019355
0,48186.0,116639.11384586143,99346.62481279645,-0.14825634783128583,169566.5375476589,0.4537707974337069,240002.69521425475,1.0576519085306004
0,82009.0,310888.8164258457,337022.9637668374,0.08406268080481195,374506.62070654175,0.2046320128593959,413289.7181470273,0.32938110446828056
0,45503.0,106889.92195341647,122843.93817060288,0.1492565054368671,130908.49911962525,0.22470385165662557,139349.22913830803,0.3036704171141372
0,29650.0,217599.9600031682,259654.10748792803,0.19326358094986568,289334.6155432368,0.32966299965783147,319299.42190969334,0.46736893657997186
0,92058.0,514352.2017037939,528803.4740115487,0.02809606386418661,703100.844380975,0.3669638081687031,889953.1620075987,0.7302407942643678
0,33756.0,202316.23660405344,236286.21454489513,0.16790534714879676,307992.12109649787,0.5223302205806609,380675.4311901526,0.8815861622374884
0,98117.0,829203.7812428128,1099411.0071064562,0.3258634752710078,1302530.7139744917,0.570821001349337,1510967.5950880616,0.8221909128578979
0,2184.0,502221.12336263224,599343.4661460441,0.19338561893439912,657157.0220459015,0.30850135821825386,711859.9297809376,0.41742331548036904
0,50265.0,214845.37263718634,250842.79797838384,0.16755038704969952,277727.7282428117,0.29268657189939123,302052.6396825749,0.40590712275966584
0,89149.0,296997.9356615851,236953.87682327986,-0.20216995348655414,414683.35782892624,0.3962499668732984,574946.7479179525,0.935861091550066
0,94583.0,985416.3097913259,867783.5129707075,-0.11937370596750996,1208425.9930109207,0.22631011989929395,1563644.4928668952,0.5867856837056169
0,99507.0,367328.22442306316,311626.89890322124,-0.15163911133517743,373033.9630870642,0.0155330799122846,439097.24769472936,0.19538118363866214
0,17402.0,189771.83054392878,181331.56581706344,-0.0444758566256838,229540.29609990306,0.20955937159898236,273914.99368225643,0.44339121827066963
0,21157.0,282699.32057717524,212064.29664986604,-0.24985919238538198,314007.8066755696,0.11074835989868376,413101.6604964045,0.4612757457392976
0,45458.0,263921.80734406994,278784.6916346573,0.05631548389334469,317737.7505219648,0.2039086641587598,356926.71703456686,0.3523956986595206
0,23235.0,234224.0624592931,247982.497883618,0.058740486694086026,304050.7937696362,0.2981193758539586,365177.30720044405,0.5590939007981296
0,98032.0,392968.4755347781,487733.0582699065,0.24115059765587138,617734.1106889424,0.5719686161804404,735841.3379605283,0.8725200207450372
0,98155.0,616603.0334713965,865232.4757556941,0.40322448769761227,1016540.8046341744,0.6486146668970784,1175882.2965379641,0.9070329413040616
0,6066.0,187114.25204563315,174421.43430525615,-0.06783458556262996,198956.48540458435,0.06328878334752999,223581.86159349311,0.1948948791937361
0,91387.0,613662.8307322754,515981.81198085647,-0.15917701685607633,801623.9510435498,0.3062937999470866,1112324.6848978172,0.8125990840450538
0,84120.0,264060.29032035614,313590.2296818752,0.1875705707262144,404026.21565032983,0.530052910114459,499171.71052016126,0.8903702253548594
0,2446.0,1864248.1994900645,2062171.4319518334,0.10616785496475611,2376258.233999365,0.2746469245078808,2682824.094043997,0.4390916911052085
0,93612.0,216794.92365393284,193403.8150971273,-0.10789509349464509,307513.09103595826,0.41845152945941555,426681.50876579335,0.968134223691049
0,36526.0,183483.56133533522,175809.28387587407,-0.04182542241719201,207844.76965297133,0.13277052254895724,238896.97004352993,0.3020074839670294
0,77092.0,256194.24055386288,355467.5066226536,0.38749218504745914,381871.3343718597,0.4905539388641102,406054.9574593455,0.5849495936423112
0,32084.0,207643.2730330309,220463.78012259165,0.06174294453315282,296881.4926921239,0.4297669669505615,380902.42742377473,0.8344077410260363
0,32114.0,91772.19847777965,89766.9847681536,-0.0218499038149506,160753.6867918886,0.7516599739169496,226255.09801024274,1.4653991270027686
0,92102.0,467874.12175124756,487983.34463409934,0.04297998531652742,693668.5419796322,0.48259651417188604,902969.8499287402,0.9299418539091973
0,21113.0,319135.5031794484,245222.89167585789,-0.23160259753998544,354994.46353114967,0.1123628051233708,472234.4500058189,0.47973022525257447
0,30189.0,244665.74477716407,241118.7286506868,-0.014497395741720267,327848.62727664557,0.33998581442303066,399072.47115797346,0.6310925402386814
0,85379.0,244718.24435385765,142311.46919008504,-0.41846808534509783,334447.1302234152,0.3666620202611923,517268.6062326424,1.1137312732788425
0,31602.0,115814.5547963849,81051.6799362655,-0.3001598108392893,106101.8669986344,-0.08386413793004253,131306.1082918402,0.1337617152066182
0,42104.0,198177.32619558266,194296.20918424657,-0.019584061839172173,248915.8811259723,0.2560260343825376,307513.76584670006,0.551710136321107
0,66614.0,147808.34948636554,155151.69355946616,0.04968152407234618,172105.11721512798,0.16438021135608225,192516.66006642656,0.3024748651576351
0,50010.0,202860.12890751273,225437.44277077905,0.11129497937743935,237771.52226004374,0.17209588468933534,250698.95464408927,0.23582172600504978
0,54901.0,169314.08314846808,172399.8161830656,0.018224904728637897,196148.0782201925,0.1584864919251532,219440.2449498056,0.29605429666109295
0,88001.0,108272.59380171819,107586.20579197849,-0.006339443673037901,123403.39843230952,0.1397473183130782,139557.5237366187,0.2889459727194975
0,95307.0,281620.658772014,176470.95422371585,-0.37337354797334704,392418.2908186396,0.39342863740803125,613068.9158905277,1.1769316163230679
0,1545.0,438898.97584303276,462931.25186765305,0.054755826163547835,549417.6305935531,0.25180886908709954,633905.0768166151,0.44430748693139815
0,85257.0,320960.5531077153,316916.97528221837,-0.012598363837377629,441274.054163467,0.37485447943932887,558955.835961738,0.7415094489015003
0,3820.0,289348.1887109947,344936.0185380354,0.1921139720095591,378879.47158648196,0.30942403086861003,415714.13087678415,0.436726224998096
0,10301.0,555921.2514191577,712426.4710520328,0.28152408139344914,786538.7637224612,0.4148384536741171,868777.5811185037,0.562770948044683
0,85233.0,293382.41424598463,242037.1809162259,-0.17501128505510444,365689.88356132474,0.24646149804573617,490823.27589198976,0.672981242428737
0,84106.0,372169.00753119716,468391.95603586256,0.2585463769349453,561011.6907569634,0.5074110938964645,666509.2082973327,0.7908777861935815
0,97322.0,234512.11678642663,316105.25130219944,0.3479271588771713,360065.41361139674,0.5353808517250868,400402.68463526893,0.7073859130269209
0,70817.0,218630.82032180752,199415.4515214655,-0.08788957006179869,249018.0303154185,0.13898868397823952,300572.2159935368,0.3747934328340256
0,77074.0,172662.2463065541,231487.4297238801,0.3406951124270938,252797.75280345744,0.4641171316318122,271322.73060116055,0.5714073945235207
0,8332.0,110324.2240411347,90197.50593439634,-0.1824324465607305,113307.44283921816,0.027040469343987003,134419.22755800094,0.21840174926480654
0,97478.0,256768.78445859085,282278.5888439562,0.09934932098212003,368534.176574343,0.4352763999386249,454886.7871828418,0.7715813397722474
0,2864.0,295713.5425064805,336409.226609849,0.13761860129377307,410403.75166310265,0.38784226175271896,482228.3599090517,0.6307280208463357
0,90744.0,438213.53967872035,367041.9696711011,-0.16241298719295452,583908.9793384186,0.33247589694858803,820533.3087826498,0.8724508361476694
0,30033.0,348417.17208089837,424475.2920301866,0.2182961290198075,478086.5416342839,0.37216698815085336,538504.976305482,0.5455753029889338
0,33950.0,407629.21237129846,325067.70000689285,-0.20254071557855516,554109.673773023,0.3593473111252375,799932.063375218,0.9624012192889194
0,28303.0,109875.84924014889,111733.48712989173,0.01690669881133489,140530.61174641395,0.2789945444632226,173799.48029001398,0.5817805413285237
0,54311.0,196772.47636509317,228350.84029300167,0.16048161059536478,262741.4129565292,0.3352548985003204,295817.42394400405,0.5033475687684192
0,34109.0,466348.0832459625,151561.38771789966,-0.675003729696981,469695.748493924,0.007178468976778955,804379.7280192289,0.7248483630948707
0,8807.0,453733.8361658201,325272.6167036728,-0.2831202110640042,494263.4344440772,0.08932461070292609,648876.9488410207,0.43008278669321953
0,51501.0,87983.90237248357,89430.77530331617,0.016444746048057773,92690.48788913098,0.05349371180107331,96283.12743594908,0.09432663066398654
0,80003.0,366892.05001906026,472757.0812914569,0.2885454489049214,538771.0358681327,0.46847290869383307,604088.6220015908,0.6465023484978974
0,11757.0,325709.9972193436,341028.53085323924,0.047031204951254936,389443.05635063944,0.1956742491031859,435411.88358881895,0.3368084716650516
0,53186.0,219551.21162263947,233802.87144583103,0.06491269038262946,282497.3753996443,0.2867037868376492,333517.5029953803,0.5190875082421498
0,3104.0,264854.42090518796,288513.34311580635,0.08932802454178312,327824.7001882037,0.23775430694267222,372026.2961138948,0.40464446408871535
0,32250.0,376073.42036651605,393543.3620178582,0.046453539934612174,548474.3765575265,0.4584236663760785,710056.3873098161,0.8880791591647311
0,32812.0,271259.91750361543,277822.144797336,0.024191658517455392,399034.61731505493,0.47104157881982867,511959.6709591657,0.8873399198476943
0,63010.0,158546.67603948017,165895.2185537359,0.046349395003562575,188058.34255324825,0.18613866434146684,211776.25458577668,0.33573443402270803
0,84096.0,419659.2442496061,412967.6786430169,-0.015945235803287033,571603.0099720608,0.3620646222011522,733936.3462158836,0.7488864031298472
0,44266.0,120455.15858598344,140261.84837393003,0.16443205936928096,148641.92207430245,0.23400212842025106,156378.6017736946,0.29823084050043597
0,72143.0,124002.64651414845,122797.29241873804,-0.00972039008274619,139423.83762722704,0.12436179022452606,153973.16766946454,0.24169259284233516
0,20109.0,294680.26641466963,157458.88336115895,-0.46566193496111075,352774.21152098704,0.19714229871289882,553894.8048498794,0.8796467493023334
0,22031.0,634170.4604789818,582179.6197536469,-0.08198243842210318,699714.5338600574,0.10335403092028414,812262.2025456694,0.28082629697412403
0,44221.0,119926.7884128135,137059.22352685794,0.14285744945550405,157432.78284170476,0.3127407556332422,175850.26982584456,0.4663135080423445
0,3102.0,226008.43432221422,235458.611694401,0.041813383648832886,299552.09139784466,0.3254022678232495,365541.18124986964,0.6173784945066576
